CPU_MEM_TOTAL: 394153260
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 1
REQUESTED_CPUS: 1
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c696
NODE_NAME: c696
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0   5964 372384896   5060 5081596    0    0     1     2    0    0 35  1 63  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   5964 374906944   5060 7455140    0    0     0     0 9677  495 19  0 81  0  0
 9  0   5964 374906944   5060 7455140    0    0     0     0 9677  495 19  0 81  0  0
10  0   5964 374899968   5060 7461848    0    0     0     5 10316 3002 19  0 81  0  0
 9  0   5964 374899968   5060 7461848    0    0     0     5 10316 3002 19  0 81  0  0
10  0   5964 374790112   5060 7465200    0    0     0   966 9667  550 19  0 81  0  0
 9  0   5964 374790112   5060 7465200    0    0     0   966 9667  550 19  0 81  0  0
10  0   5964 374786272   5060 7468548    0    0     0     0 9682  483 19  0 81  0  0
 9  0   5964 374786272   5060 7468548    0    0     0     0 9682  483 19  0 81  0  0
10  0   5964 374760448   5060 7471936    0    0     0 11624 9784  781 19  0 81  0  0
 9  0   5964 374760448   5060 7471936    0    0     0 11624 9784  781 19  0 81  0  0
10  0   5964 374749216   5060 7478636    0    0     0     8 9659  500 19  0 81  0  0
 9  0   5964 374749216   5060 7478636    0    0     0     8 9659  500 19  0 81  0  0
 3  0   5964 374739456   5060 7481988    0    0     0     0 9510  439 18  0 81  0  0
 2  0   5964 374739456   5060 7481988    0    0     0     0 9510  439 18  0 81  0  0
10  0   5964 374727936   5060 7487360    0    0     0     2 8919  763 17  0 83  0  0
 9  0   5964 374727936   5060 7487360    0    0     0     2 8919  763 17  0 83  0  0
10  0   5964 374722656   5060 7492044    0    0     0     0 9677  442 19  0 81  0  0
10  0   5964 374722656   5060 7492044    0    0     0     0 9677  442 19  0 81  0  0
10  0   5964 374732960   5060 7478652    0    0     0     0 9712  461 19  0 81  0  0
12  0   5964 374732960   5060 7478652    0    0     0     0 9712  461 19  0 81  0  0
10  0   5964 374789248   5060 7425076    0    0     0     2 9820  563 19  0 81  0  0
 9  0   5964 374789248   5060 7425076    0    0     0     2 9820  563 19  0 81  0  0
10  0   5964 374782432   5060 7431772    0    0     0     8 9704  514 19  0 81  0  0
 9  0   5964 374782432   5060 7431772    0    0     0     8 9704  514 19  0 81  0  0
10  0   5964 374779136   5060 7435124    0    0     0     0 9669  495 19  0 81  0  0
 9  0   5964 374779136   5060 7435124    0    0     0     0 9669  495 19  0 81  0  0
10  0   5964 374775840   5060 7438480    0    0     0     0 9745  723 19  0 81  0  0
 9  0   5964 374775840   5060 7438480    0    0     0     0 9745  723 19  0 81  0  0
10  0   5964 374768704   5060 7445208    0    0     0     5 9652  536 19  0 81  0  0
 9  0   5964 374768704   5060 7445208    0    0     0     5 9652  536 19  0 81  0  0
10  0   5964 374765248   5060 7448564    0    0     0   966 9664  504 19  0 81  0  0
 9  0   5964 374765248   5060 7448564    0    0     0   966 9664  504 19  0 81  0  0
10  0   5964 374759040   5060 7454192    0    0     0     0 9675  543 19  0 81  0  0
 9  0   5964 374759040   5060 7454192    0    0     0     0 9675  543 19  0 81  0  0
10  0   5964 374748256   5060 7458616    0    0     0 11629 9701  712 19  0 81  0  0
 9  0   5964 374748256   5060 7458616    0    0     0 11629 9701  712 19  0 81  0  0
10  0   5964 374744448   5060 7461968    0    0     0     0 9660  424 19  0 81  0  0
 9  0   5964 374744448   5060 7461968    0    0     0     0 9660  424 19  0 81  0  0
10  0   5964 374736704   5060 7465332    0    0     0     2 8836  779 17  0 83  0  0
 9  0   5964 374736704   5060 7465332    0    0     0     2 8836  779 17  0 83  0  0
10  0   5964 374728960   5060 7472064    0    0     0     1 9659  472 19  0 81  0  0
 9  0   5964 374728960   5060 7472064    0    0     0     1 9659  472 19  0 81  0  0
10  0   5964 374725888   5060 7475416    0    0     0     0 9613  430 19  0 81  0  0
 9  0   5964 374725888   5060 7475416    0    0     0     0 9613  430 19  0 81  0  0
 9  0   5964 374721120   5060 7479964    0    0     0     0 9683  504 19  0 81  0  0
 8  0   5964 374721120   5060 7479964    0    0     0     0 9683  504 19  0 81  0  0
10  0   5964 374715264   5060 7485468    0    0     0    11 9601  467 19  0 81  0  0
 9  0   5964 374715264   5060 7485468    0    0     0    11 9601  467 19  0 81  0  0
10  0   5964 374711744   5060 7488824    0    0     0     0 9612  456 19  0 81  0  0
 9  0   5964 374711744   5060 7488824    0    0     0     0 9612  456 19  0 81  0  0
10  0   5964 374725312   5060 7475676    0    0     0     0 9774  721 19  0 81  0  0
 9  0   5964 374725312   5060 7475676    0    0     0     0 9774  721 19  0 81  0  0
10  0   5964 374737216   5060 7464760    0    0     0     1 9629  467 19  0 81  0  0
 9  0   5964 374737216   5060 7464760    0    0     0     1 9629  467 19  0 81  0  0
10  0   5964 374733536   5060 7468180    0    0     0     0 9605  429 19  0 81  0  0
 9  0   5964 374733536   5060 7468180    0    0     0     0 9605  429 19  0 81  0  0
10  0   5964 374762176   5060 7441296    0    0     0   967 9764  537 19  0 81  0  0
10  0   5964 374762176   5060 7441296    0    0     0   967 9764  538 19  0 81  0  0
10  0   5964 374767360   5060 7429092    0    0     0 11632 9760  803 19  0 81  0  0
 9  0   5964 374767360   5060 7429092    0    0     0 11632 9760  802 19  0 81  0  0
10  0   5964 374763936   5060 7432476    0    0     0     0 9637  468 19  0 81  0  0
10  0   5964 374763936   5060 7432476    0    0     0     0 9637  468 19  0 81  0  0
10  0   5964 374795968   5060 7402372    0    0     0     1 10330 3045 19  0 81  0  0
10  0   5964 374795968   5060 7402372    0    0     0     1 10330 3045 19  0 81  0  0
10  0   5964 374804384   5060 7392528    0    0     0     8 8725  480 17  0 83  0  0
 9  0   5964 374804384   5060 7392528    0    0     0     8 8725  480 17  0 83  0  0
10  0   5964 374800576   5060 7395884    0    0     0     0 9620  471 19  0 81  0  0
 9  0   5964 374800576   5060 7395884    0    0     0     0 9620  471 19  0 81  0  0
10  0   5964 374795584   5060 7399236    0    0     0     0 9704  497 19  0 81  0  0
 9  0   5964 374795584   5060 7399236    0    0     0     0 9704  497 19  0 81  0  0
10  0   5964 374788256   5060 7405968    0    0     0    17 9647  514 19  0 81  0  0
 9  0   5964 374788256   5060 7405968    0    0     0    17 9647  514 19  0 81  0  0
11  0   5964 374784736   5060 7409320    0    0     0     0 9609  443 19  0 81  0  0
10  0   5964 374784736   5060 7409320    0    0     0     0 9609  443 19  0 81  0  0
10  0   5964 374780992   5060 7412680    0    0     0     2 9807  734 19  0 81  0  0
10  0   5964 374780992   5060 7412680    0    0     0     2 9806  734 19  0 81  0  0
10  0   5964 374791616   5060 7402700    0    0     0     1 9649  505 19  0 81  0  0
 9  0   5964 374791616   5060 7402700    0    0     0     1 9649  505 19  0 81  0  0
10  0   5964 374788000   5060 7406052    0    0     0     0 9647  442 19  0 81  0  0
 9  0   5964 374788000   5060 7406052    0    0     0     0 9647  442 19  0 81  0  0
11  0   5964 374784480   5060 7409404    0    0     0   966 9656  479 19  0 81  0  0
10  0   5964 374784480   5060 7409404    0    0     0   966 9656  479 19  0 81  0  0
10  0   5964 374777728   5060 7413796    0    0     0 11634 9686  732 19  0 81  0  0
 9  0   5964 374777728   5060 7413796    0    0     0 11634 9686  732 19  0 81  0  0
10  0   5964 374771616   5060 7419484    0    0     0     0 9616  451 19  0 81  0  0
 9  0   5964 374771616   5060 7419484    0    0     0     0 9616  451 19  0 81  0  0
10  0   5964 374768096   5060 7422844    0    0     0     0 9756  723 19  0 81  0  0
10  0   5964 374768096   5060 7422844    0    0     0     0 9756  723 19  0 81  0  0
10  0   5964 374777024   5060 7412764    0    0     0     1 8736  484 17  0 83  0  0
 9  0   5964 374777024   5060 7412764    0    0     0     1 8736  483 17  0 83  0  0
10  0   5964 374773440   5060 7416112    0    0     0     0 9642  458 19  0 81  0  0
 9  0   5964 374773440   5060 7416112    0    0     0     0 9642  458 19  0 81  0  0
10  0   5964 374768288   5060 7421020    0    0     0     2 9673  485 19  0 81  0  0
 9  0   5964 374768288   5060 7421020    0    0     0     2 9673  485 19  0 81  0  0
10  0   5964 374762720   5060 7426212    0    0     0     8 9624  517 19  0 81  0  0
 9  0   5964 374762720   5060 7426212    0    0     0     8 9624  517 19  0 81  0  0
10  0   5964 374758976   5060 7429560    0    0     0     0 9664  501 19  0 81  0  0
10  0   5964 374758976   5060 7429560    0    0     0     0 9664  501 19  0 81  0  0
10  0   5964 374773344   5060 7415996    0    0     0     0 9801  734 19  0 81  0  0
 9  0   5964 374773344   5060 7415996    0    0     0     0 9801  734 19  0 81  0  0
10  0   5964 374766368   5060 7422700    0    0     0     5 9655  510 19  0 81  0  0
 9  0   5964 374766368   5060 7422700    0    0     0     5 9655  510 19  0 81  0  0
10  0   5964 374781536   5060 7408240    0    0     0   966 9656  527 19  0 81  0  0
 9  0   5964 374781536   5060 7408240    0    0     0   966 9656  527 19  0 81  0  0
10  0   5964 374810080   5060 7380856    0    0     0     0 9688  511 19  0 81  0  0
 9  0   5964 374810080   5060 7380856    0    0     0     0 9688  511 19  0 81  0  0
10  0   5964 374800896   5060 7386892    0    0     0 11629 9720  739 19  0 81  0  0
10  0   5964 374800896   5060 7386892    0    0     0 11629 9720  739 19  0 81  0  0
10  0   5964 374831424   5060 7359172    0    0     0     0 9670  463 19  0 81  0  0
 9  0   5964 374831424   5060 7359172    0    0     0     0 9670  463 19  0 81  0  0
10  0   5964 374821824   5060 7362536    0    0     0     2 8918  771 17  0 83  0  0
 9  0   5964 374821824   5060 7362536    0    0     0     2 8918  771 17  0 83  0  0
10  0   5964 374836000   5060 7348948    0    0     0     3 9632  436 19  0 81  0  0
 9  0   5964 374836000   5060 7348948    0    0     0     3 9632  436 19  0 81  0  0
10  0   5964 374827360   5060 7355680    0    0     0     0 9641  481 19  0 81  0  0
 9  0   5964 374827360   5060 7355680    0    0     0     0 9641  481 19  0 81  0  0
10  0   5964 374823936   5060 7359036    0    0     0     0 9668  484 19  0 81  0  0
10  0   5964 374823936   5060 7359036    0    0     0     0 9668  484 19  0 81  0  0
10  0   5964 374834656   5060 7349008    0    0     0     9 9669  550 19  0 81  0  0
 9  0   5964 374834656   5060 7349008    0    0     0     9 9669  550 19  0 81  0  0
10  0   5964 374831136   5060 7352356    0    0     0     0 9629  425 19  0 81  0  0
 9  0   5964 374831136   5060 7352356    0    0     0     0 9629  425 19  0 81  0  0
10  0   5964 374827168   5060 7355716    0    0     0     0 10264 2918 19  0 81  0  0
 9  0   5964 374827168   5060 7355716    0    0     0     0 10264 2918 19  0 81  0  0
10  0   5964 374819936   5060 7362448    0    0     0     2 9650  506 19  0 81  0  0
 9  0   5964 374819936   5060 7362448    0    0     0     2 9650  506 19  0 81  0  0
10  0   5964 374816448   5060 7365800    0    0     0   966 9659  487 19  0 81  0  0
 9  0   5964 374816448   5060 7365800    0    0     0   966 9659  487 19  0 81  0  0
10  0   5964 374834272   5060 7347404    0    0     0     1 9715  540 19  0 81  0  0
 9  0   5964 374834272   5060 7347404    0    0     0     1 9715  540 19  0 81  0  0
10  0   5964 374830880   5060 7350760    0    0     0 11634 9774  675 19  0 81  0  0
 9  0   5964 374830880   5060 7350760    0    0     0 11634 9774  675 19  0 81  0  0
 9  1   5964 374823584   5060 7357464    0    0     0     0 9562  520 18  0 81  0  0
 9  1   5964 374823584   5060 7357464    0    0     0     0 9562  521 18  0 81  0  0
10  0   5964 374840256   5060 7337856    0    0     0     0 8900  786 17  0 83  0  0
 9  0   5964 374840256   5060 7337856    0    0     0     0 8900  786 17  0 83  0  0
10  0   5964 374856640   5060 7322564    0    0     0     7 9665  471 19  0 81  0  0
 9  0   5964 374856640   5060 7322564    0    0     0     7 9665  471 19  0 81  0  0
10  0   5964 374884032   5060 7297036    0    0     0     0 9681  503 19  0 81  0  0
 9  0   5964 374884032   5060 7297036    0    0     0     0 9681  503 19  0 81  0  0
10  0   5964 374880832   5060 7300392    0    0     0     0 9671  522 19  0 81  0  0
 9  0   5964 374880832   5060 7300392    0    0     0     0 9671  522 19  0 81  0  0
10  0   5964 374877376   5060 7303744    0    0     0     6 9614  479 19  0 81  0  0
 9  0   5964 374877376   5060 7303744    0    0     0     6 9614  479 19  0 81  0  0
10  0   5964 374870176   5060 7310408    0    0     0     0 9629  463 19  0 81  0  0
 9  0   5964 374870176   5060 7310408    0    0     0     0 9629  463 19  0 81  0  0
10  0   5964 374866656   5060 7313828    0    0     0     1 9795  734 19  0 81  0  0
 9  0   5964 374866656   5060 7313828    0    0     0     1 9795  734 19  0 81  0  0
10  0   5964 374863136   5060 7317188    0    0     0   967 9586  458 19  0 81  0  0
 9  0   5964 374863136   5060 7317188    0    0     0   967 9586  458 19  0 81  0  0
10  0   5964 374855616   5060 7323892    0    0     0     0 9601  533 19  0 81  0  0
 9  0   5964 374855616   5060 7323892    0    0     0     0 9601  533 19  0 81  0  0
10  0   5964 374853312   5060 7326164    0    0     0 11623 9776  689 19  0 81  0  0
 9  0   5964 374853312   5060 7326164    0    0     0 11623 9776  689 19  0 81  0  0
10  0   5964 374848704   5060 7330528    0    0     0    10 9657  479 19  0 81  0  0
 9  0   5964 374848704   5060 7330528    0    0     0    10 9657  479 19  0 81  0  0
10  0   5964 374841632   5060 7332904    0    0     0     0 8765  452 17  0 83  0  0
10  0   5964 374841632   5060 7332904    0    0     0     0 8765  452 17  0 83  0  0
10  0   5964 374859136   5060 7316604    0    0     0     0 9790  752 19  0 81  0  0
 9  0   5964 374859136   5060 7316604    0    0     0     0 9790  752 19  0 81  0  0
10  0   5964 374851328   5060 7320064    0    0     0     3 9662  469 19  0 81  0  0
 9  0   5964 374851328   5060 7320064    0    0     0     3 9662  469 19  0 81  0  0
10  0   5964 375265600   5060 6927280    0    0     0     0 9783  970 18  0 81  0  0
10  0   5964 375265600   5060 6927280    0    0     0     0 9783  971 18  0 81  0  0
10  0   5964 375280576   5060 6913556    0    0     0     2 9637  588 19  0 81  0  0
 9  0   5964 375280576   5060 6913556    0    0     0     2 9637  588 19  0 81  0  0
10  0   5964 375277280   5060 6917032    0    0     0     6 9657  537 19  0 81  0  0
 9  0   5964 375277280   5060 6917032    0    0     0     6 9657  537 19  0 81  0  0
10  0   5964 375264000   5060 6930336    0    0     0     0 9829 1406 19  0 81  0  0
 9  0   5964 375264000   5060 6930336    0    0     0     0 9829 1406 19  0 81  0  0
10  0   5964 375260832   5060 6933684    0    0     0   968 9808  788 19  0 81  0  0
 9  0   5964 375260832   5060 6933684    0    0     0   968 9808  788 19  0 81  0  0
10  0   5964 375256192   5060 6937960    0    0     0 11629 9661  931 18  0 81  0  0
11  0   5964 375256192   5060 6937960    0    0     0 11629 9661  931 18  0 81  0  0
10  0   5964 375291520   5060 6903928    0    0     0     0 9675  509 19  0 81  0  0
 9  0   5964 375291520   5060 6903928    0    0     0     0 9675  509 19  0 81  0  0
 3  0   5964 375280672   5060 6910656    0    0     0     0 9105  539 17  0 83  0  0
 2  0   5964 375280672   5060 6910656    0    0     0     0 9105  539 17  0 83  0  0
10  0   5964 375275136   5060 6914016    0    0     0    11 9469  493 18  0 82  0  0
 9  0   5964 375275136   5060 6914016    0    0     0    11 9469  493 18  0 82  0  0
10  0   5964 375268256   5060 6920716    0    0     0     0 9692  479 19  0 81  0  0
10  0   5964 375268256   5060 6920716    0    0     0     0 9692  479 19  0 81  0  0
10  0   5964 375283360   5060 6905808    0    0     0     2 10312 2975 19  0 81  0  0
 9  0   5964 375283360   5060 6905808    0    0     0     2 10312 2974 19  0 81  0  0
10  0   5964 375280256   5060 6909164    0    0     0     1 9453  445 19  0 81  0  0
 9  0   5964 375280256   5060 6909164    0    0     0     1 9453  445 19  0 81  0  0
17  0   5964 375280576   5060 6803116    0    0     0     3 14761 12543 21  0 79  0  0
16  0   5964 375280576   5060 6803116    0    0     0     3 14761 12543 21  0 79  0  0
18  0   5964 374883168   5060 7058776    0    0     0     0 12564 5913 22  0 77  0  0
17  0   5964 374883168   5060 7058776    0    0     0     0 12564 5913 22  0 77  0  0
12  0   5964 374756288   5060 7351888    0    0     0   976 20551 42132 28  1 71  0  0
11  0   5964 374754240   5060 7351888    0    0     0   976 20551 42132 28  1 71  0  0
11  0   5964 374520064   5060 7408036    0    0     0     0 21694 31208 28  1 71  0  0
10  0   5964 374520064   5060 7408036    0    0     0     0 21694 31208 28  1 71  0  0
18  0   5964 374532384   5060 7415060    0    0     0 11624 21907 34094 28  1 71  0  0
17  0   5964 374532384   5060 7415060    0    0     0 11624 21907 34094 28  1 71  0  0
11  0   5964 374618464   5060 7401720    0    0     0    23 21403 31300 28  1 71  0  0
10  0   5964 374618464   5060 7401720    0    0     0    23 21403 31311 28  1 71  0  0
17  0   5964 373206144 232112 7944452    0    0 22109    10 38399 80024 23  2 75  0  0
16  0   5964 373206144 232112 7944452    0    0 22109    10 38399 80013 23  2 75  0  0
21  0   5964 370966464 253728 8058528    0    0  2143     2 19257 8071 33  1 67  0  0
21  0   5964 370966464 253728 8058528    0    0  2143     2 19257 8072 33  1 67  0  0
19  0   5964 370979136 253728 8042260    0    0     0     7 16929 1310 33  0 67  0  0
18  0   5964 370979136 253728 8042260    0    0     0     7 16929 1310 33  0 67  0  0
19  0   5964 370975936 253728 8045536    0    0     0     0 16797 1297 33  0 67  0  0
18  0   5964 370975936 253728 8045536    0    0     0     0 16797 1297 33  0 67  0  0
19  0   5964 370912768 253728 8048892    0    0     0     0 17151 1766 33  0 67  0  0
18  0   5964 370912768 253728 8048892    0    0     0     0 17151 1766 33  0 67  0  0
17  0   5964 370904832 253728 8055620    0    0     0    38 16962 1326 33  0 67  0  0
16  0   5964 370904832 253728 8055620    0    0     0    38 16962 1326 33  0 67  0  0
25  0   5964 370900704 253728 8058992    0    0     0     0 16925 1295 33  0 67  0  0
24  0   5964 370900704 253728 8058992    0    0     0     0 16925 1295 33  0 67  0  0
19  0   5964 370897472 253728 8062376    0    0     0   966 16995 1295 33  0 67  0  0
18  0   5964 370897472 253728 8062376    0    0     0   966 16995 1295 33  0 67  0  0
19  0   5964 370899104 253728 8049520    0    0     0 11629 17094 1750 33  0 67  0  0
18  0   5964 370899104 253728 8049520    0    0     0 11629 17094 1750 33  0 67  0  0
17  0   5964 370910048 253728 8038972    0    0     0     0 16919 1278 33  0 67  0  0
17  0   5964 370910048 253728 8038972    0    0     0     0 16919 1278 33  0 67  0  0
21  0   5964 370906528 253728 8042328    0    0     0     2 17092 1549 33  0 67  0  0
20  0   5964 370906528 253728 8042328    0    0     0     2 17092 1549 33  0 67  0  0
23  0   5964 370898944 253728 8045712    0    0     0     3 16016 1268 31  0 68  0  0
22  0   5964 370898944 253728 8045712    0    0     0     3 16016 1268 31  0 68  0  0
17  0   5964 370908640 253728 8034440    0    0     0     0 16857 1247 33  0 67  0  0
16  0   5964 370908640 253728 8034440    0    0     0     0 16857 1247 33  0 67  0  0
20  0   5964 370904544 253728 8038804    0    0     0     0 16939 1258 33  0 67  0  0
19  0   5964 370904544 253728 8038804    0    0     0     0 16939 1258 33  0 67  0  0
23  0   5964 370916736 253728 8026860    0    0     0    10 16915 1289 33  0 67  0  0
22  0   5964 370916736 253728 8026860    0    0     0    10 16915 1289 33  0 67  0  0
18  0   5964 370913696 253728 8029852    0    0     0     0 16856 1234 33  0 67  0  0
18  0   5964 370913696 253728 8029852    0    0     0     0 16856 1234 33  0 67  0  0
18  0   5964 370923264 253728 8021040    0    0     0     0 17036 1506 33  0 67  0  0
16  0   5964 370923264 253728 8021040    0    0     0     0 17036 1506 33  0 67  0  0
10  0   5964 374696416   5060 7445036    0    0   213   970 12569 2345 22  0 78  0  0
10  0   5964 374696416   5060 7445036    0    0   213   970 12569 2345 22  0 78  0  0
25  0   5964 371747680 251096 8024216    0    0 24015    10 34179 72335 24  2 74  0  0
24  0   5964 371747680 251096 8024216    0    0 24015    10 34179 72335 24  2 74  0  0
17  0   5964 370982368 253728 8035824    0    0   259 11626 17327 2343 33  0 67  0  0
16  0   5964 370982368 253728 8035824    0    0   259 11626 17327 2343 33  0 67  0  0
19  0   5964 370976448 253728 8039192    0    0     0    14 16929 1326 33  0 67  0  0
18  0   5964 370976448 253728 8039192    0    0     0    14 16929 1326 33  0 67  0  0
21  0   5964 370965408 253728 8044572    0    0     0     0 16019 1329 31  0 68  0  0
21  0   5964 370965408 253728 8044572    0    0     0     0 16019 1329 31  0 68  0  0
19  0   5964 370921856 253728 8017176    0    0     0     0 17656 3986 33  0 67  0  0
18  0   5964 370921856 253728 8017176    0    0     0     0 17656 3986 33  0 67  0  0
19  0   5964 370918272 253728 8020528    0    0     0    40 16900 1304 33  0 67  0  0
19  0   5964 370918272 253728 8020528    0    0     0    40 16900 1304 33  0 67  0  0
19  0   5964 370931744 253728 8007584    0    0     0     0 16976 1313 33  0 67  0  0
18  0   5964 370931744 253728 8007584    0    0     0     0 16976 1313 33  0 67  0  0
22  0   5964 370924832 253728 8014284    0    0     0     0 16985 1311 33  0 67  0  0
21  0   5964 370924832 253728 8014284    0    0     0     0 16985 1311 33  0 67  0  0
21  0   5964 370916192 253728 8016304    0    0     0     4 16967 1451 33  0 67  0  0
20  0   5964 370916192 253728 8016304    0    0     0     4 16967 1451 33  0 67  0  0
19  0   5964 370911040 253728 8020988    0    0     0   966 16948 1291 33  0 67  0  0
21  0   5964 370911040 253728 8020988    0    0     0   966 16948 1291 33  0 67  0  0
21  0   5964 370923424 253728 8008828    0    0     0     2 17107 1549 33  0 67  0  0
20  0   5964 370923424 253728 8008828    0    0     0     2 17107 1549 33  0 67  0  0
19  0   5964 370918080 253728 8012188    0    0     0 11624 16975 1466 33  0 67  0  0
18  0   5964 370918080 253728 8012188    0    0     0 11624 16975 1466 33  0 67  0  0
17  0   5964 370911104 253728 8018672    0    0     0     0 16925 1253 33  0 67  0  0
16  0   5964 370911104 253728 8018672    0    0     0     0 16925 1253 33  0 67  0  0
19  0   5964 370905344 253728 8022236    0    0     0     0 16070 1285 31  0 68  0  0
18  0   5964 370905344 253728 8022236    0    0     0     0 16070 1285 31  0 68  0  0
17  0   5964 370901632 253728 8025592    0    0     0    11 16875 1255 33  0 67  0  0
16  0   5964 370901632 253728 8025592    0    0     0    11 16875 1255 33  0 67  0  0
17  0   5964 370894816 253728 8032152    0    0     0     0 16914 1255 33  0 67  0  0
16  0   5964 370894816 253728 8032152    0    0     0     0 16914 1255 33  0 67  0  0
14  0   5964 373325440 147840 7784080    0    0   158     0 17409 2422 33  0 67  0  0
13  0   5964 373325440 147840 7784080    0    0   158     0 17409 2422 33  0 67  0  0
10  0   5964 374673472   5060 7456348    0    0    49     5 10776 1225 20  0 80  0  0
 9  0   5964 374673472   5060 7456348    0    0    49     5 10776 1225 20  0 80  0  0
10  0   5964 374669856   5060 7459700    0    0     0     0 9665  463 19  0 81  0  0
 9  0   5964 374669856   5060 7459700    0    0     0     0 9665  463 19  0 81  0  0
10  0   5964 374664704   5060 7465076    0    0     0   967 9548  531 19  0 81  0  0
 9  0   5964 374664704   5060 7465076    0    0     0   967 9548  531 19  0 81  0  0
10  0   5964 374657504   5060 7469764    0    0     0    36 9416  565 19  0 81  0  0
 9  0   5964 374657504   5060 7469764    0    0     0    36 9416  565 19  0 81  0  0
17  0   5964 373104128 232112 8014692    0    0 22113 11624 34688 68668 21  2 77  0  0
16  0   5964 373104128 232112 8014692    0    0 22113 11624 34688 68668 21  2 77  0  0
17  0   5964 370864704 253728 8132076    0    0  2143    10 19421 8005 33  1 67  0  0
16  0   5964 370864704 253728 8132076    0    0  2143    10 19421 8005 33  1 67  0  0
22  0   5964 370852128 253728 8135444    0    0     0     7 16099 1256 31  0 68  0  0
23  0   5964 370852128 253728 8135444    0    0     0     7 16099 1256 31  0 68  0  0
17  0   5964 371226336 253728 7774632    0    0     0     0 17146 1478 33  0 67  0  0
16  0   5964 371226336 253728 7774632    0    0     0     0 17146 1478 33  0 67  0  0
16  0   5964 371165568 253728 7777988    0    0     0     0 17050 1532 33  0 67  0  0
16  0   5964 371165568 253728 7777988    0    0     0     0 17069 1533 33  0 67  0  0
18  0   5964 371161952 253728 7781336    0    0     0    40 16936 1279 33  0 67  0  0
19  0   5964 371161952 253728 7781336    0    0     0    40 16934 1279 33  0 67  0  0
16  0   5964 371155648 253728 7788012    0    0     0     0 16984 1302 33  0 67  0  0
20  0   5964 371155648 253728 7788012    0    0     0     0 16986 1303 33  0 67  0  0
20  0   5964 371169216 253728 7774772    0    0     0     4 17091 1579 33  0 67  0  0
18  0   5964 371169216 253728 7774772    0    0     0     4 17091 1578 33  0 67  0  0
16  0   5964 371157312 253728 7778120    0    0     0   968 16970 1447 33  0 67  0  0
16  0   5964 371157312 253728 7778120    0    0     0   968 16969 1446 33  0 67  0  0
18  0   5964 371728512 253728 7863880    0    0     0 11702 16594 3779 31  0 69  0  0
16  0   5964 371728512 253728 7863880    0    0     0 11702 16594 3779 31  0 69  0  0
18  0   5964 371606848 253728 7816280    0    0     0     0 16983 1340 33  0 67  0  0
18  0   5964 371606848 253728 7816280    0    0     0     0 16983 1340 33  0 67  0  0
17  0   5964 371600544 253728 7819664    0    0     0    20 16945 1247 33  0 67  0  0
16  0   5964 371600544 253728 7819664    0    0     0    20 16946 1248 33  0 67  0  0
16  0   5964 371573248 253728 7823016    0    0     0     0 16983 1253 33  0 67  0  0
16  0   5964 371573248 253728 7823016    0    0     0     0 16981 1252 33  0 67  0  0
16  0   5964 371587552 253728 7808448    0    0     0     0 17559 3682 33  0 67  0  0
17  0   5964 371587552 253728 7808448    0    0     0     0 17560 3682 33  0 67  0  0
16  0   5964 371581216 253728 7812812    0    0     0     3 16922 1199 33  0 67  0  0
16  0   5964 371581216 253728 7812812    0    0     0     3 16922 1198 33  0 67  0  0
19  0   5964 371575552 253728 7818500    0    0     0     0 16906 1265 33  0 67  0  0
18  0   5964 371575552 253728 7818500    0    0     0     0 16906 1266 33  0 67  0  0
16  0   5964 372345504 254304 7822508    0    0    59     2 17031 1497 33  0 67  0  0
18  0   5964 372363648 254304 7804868    0    0    59     2 17032 1498 33  0 67  0  0
 9  0   5964 375368672   5060 7226708    0    0   149     3 12213 2079 22  0 78  0  0
 9  0   5964 375368672   5060 7226708    0    0   149     3 12204 2077 22  0 78  0  0
 9  0   5964 375364096   5060 7231392    0    0     0     8 9708  519 19  0 81  0  0
 9  0   5964 375364096   5060 7231392    0    0     0     8 9707  519 19  0 81  0  0
 9  0   5964 375360704   5060 7234748    0    0     0     0 9813  778 19  0 81  0  0
 9  0   5964 375360704   5060 7234748    0    0     0     0 9813  779 19  0 81  0  0
 9  0   5964 375358240   5060 7238100    0    0     0    13 9701  552 19  0 81  0  0
 9  0   5964 375358240   5060 7238100    0    0     0    13 9701  552 19  0 81  0  0
 9  0   5964 375351552   5060 7244796    0    0     0    20 9680  508 19  0 81  0  0
 9  0   5964 375391360   5060 7206996    0    0     0    20 9683  509 19  0 81  0  0
 9  0   5964 375377344   5060 7208944    0    0     0     0 9691  495 19  0 81  0  0
 9  0   5964 375377344   5060 7208944    0    0     0     0 9688  493 19  0 81  0  0
 9  0   5964 375371776   5060 7214572    0    0     0     0 9657  561 19  0 81  0  0
 9  0   5964 375371776   5060 7214572    0    0     0     0 9658  562 19  0 81  0  0
 9  0   5964 375382528   5060 7204540    0    0     0     6 9638  433 19  0 81  0  0
10  0   5964 375382528   5060 7204540    0    0     0     6 9636  433 19  0 81  0  0
 9  0   5964 375379424   5060 7207556    0    0     0     1 9795  733 19  0 81  0  0
